trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
711,False,"{'a': 0.6, 'e': 1.257709663147219}",35,0,-177.97746010371085,"{0: 23, 1: 2, 2: 5, 3: 3, 4: 2}",0
712,False,"{'a': 0.6, 'e': 1.2570566925943303}",20,0,-49.32444224825265,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
713,False,"{'a': 0.6, 'e': 1.2564029649848116}",25,0,-159.24080484323457,"{0: 12, 1: 3, 2: 7, 3: 2, 4: 1}",0
714,False,"{'a': 0.6, 'e': 1.2557484809723913}",20,0,-175.84238971476856,"{0: 9, 1: 3, 2: 5, 3: 0, 4: 3}",0
715,False,"{'a': 0.6, 'e': 1.255093241211553}",25,0,-179.10311077991773,"{0: 15, 1: 2, 2: 3, 3: 2, 4: 3}",0
716,False,"{'a': 0.6, 'e': 1.2544372463575362}",20,0,-151.563855380304,"{0: 11, 1: 2, 2: 4, 3: 0, 4: 3}",0
717,False,"{'a': 0.6, 'e': 1.253780497066336}",25,3,-153.6577786068896,"{0: 9, 1: 3, 2: 7, 3: 2, 4: 1}",1
718,False,"{'a': 0.6, 'e': 1.2531229939947015}",25,0,-78.1597052738456,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 1}",0
719,False,"{'a': 0.6, 'e': 1.252464737800136}",25,0,-191.0665884162424,"{0: 17, 1: 1, 2: 1, 3: 2, 4: 4}",0
720,False,"{'a': 0.6, 'e': 1.2518057291408948}",35,0,-257.53424080594783,"{0: 20, 1: 1, 2: 9, 3: 1, 4: 4}",0
721,False,"{'a': 0.6, 'e': 1.2511459686759876}",20,7,-44.43599865548539,"{0: 7, 1: 1, 2: 5, 3: 0, 4: 0}",1
722,False,"{'a': 0.6, 'e': 1.2504854570651744}",20,0,-165.73471932171665,"{0: 11, 1: 2, 2: 3, 3: 1, 4: 3}",0
723,False,"{'a': 0.6, 'e': 1.2498241949689666}",35,0,-269.02852657707433,"{0: 20, 1: 1, 2: 9, 3: 0, 4: 5}",0
724,False,"{'a': 0.6, 'e': 1.2491621830486261}",20,0,-65.67469571711652,"{0: 11, 1: 2, 2: 7, 3: 0, 4: 0}",0
725,False,"{'a': 0.6, 'e': 1.2484994219661651}",30,0,-262.97781878698004,"{0: 15, 1: 2, 2: 8, 3: 0, 4: 5}",0
726,False,"{'a': 0.6, 'e': 1.2478359123843445}",25,0,-63.55469586240779,"{0: 17, 1: 4, 2: 2, 3: 2, 4: 0}",0
727,False,"{'a': 0.6, 'e': 1.247171654966674}",20,0,-82.23638185695621,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
728,False,"{'a': 0.6, 'e': 1.2465066503774105}",25,0,-129.72353612863506,"{0: 12, 1: 5, 2: 6, 3: 1, 4: 1}",0
729,False,"{'a': 0.6, 'e': 1.245840899281559}",35,0,-118.21248032380163,"{0: 22, 1: 3, 2: 9, 3: 0, 4: 1}",0
730,False,"{'a': 0.6, 'e': 1.2451744023448703}",30,5,-88.92577811562587,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",1
731,False,"{'a': 0.6, 'e': 1.2445071602338416}",25,0,-102.5345724594805,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
732,False,"{'a': 0.6, 'e': 1.2438391736157144}",25,0,-115.67000746538658,"{0: 13, 1: 3, 2: 6, 3: 3, 4: 0}",0
733,False,"{'a': 0.6, 'e': 1.2431704431584758}",25,0,-148.50355814321287,"{0: 14, 1: 4, 2: 4, 3: 1, 4: 2}",0
734,False,"{'a': 0.6, 'e': 1.2425009695308558}",20,0,-43.48527568832239,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
735,False,"{'a': 0.6, 'e': 1.2418307534023283}",25,0,-141.61757382926734,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 3}",0
736,False,"{'a': 0.6, 'e': 1.241159795443109}",20,0,-78.92512868045355,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
737,False,"{'a': 0.6, 'e': 1.2404880963241562}",20,0,-159.14155420296305,"{0: 12, 1: 0, 2: 5, 3: 0, 4: 3}",0
738,False,"{'a': 0.6, 'e': 1.2398156567171688}",20,0,-50.295224890163496,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
739,False,"{'a': 0.6, 'e': 1.2391424772945863}",25,0,-87.18149835390025,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
740,False,"{'a': 0.6, 'e': 1.238468558729588}",20,0,-109.69098542185561,"{0: 12, 1: 0, 2: 6, 3: 1, 4: 1}",0
741,False,"{'a': 0.6, 'e': 1.2377939016960924}",25,0,-228.61611705062828,"{0: 12, 1: 0, 2: 8, 3: 2, 4: 3}",0
742,False,"{'a': 0.6, 'e': 1.237118506868757}",25,0,-176.4380513666446,"{0: 17, 1: 1, 2: 3, 3: 0, 4: 4}",0
743,False,"{'a': 0.6, 'e': 1.2364423749229756}",20,0,-173.07060402362092,"{0: 11, 1: 1, 2: 4, 3: 1, 4: 3}",0
744,False,"{'a': 0.6, 'e': 1.2357655065348812}",25,9,-20.948321056265467,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 0}",1
745,False,"{'a': 0.6, 'e': 1.2350879023813413}",25,0,-162.7597678203352,"{0: 15, 1: 3, 2: 3, 3: 1, 4: 3}",0
746,False,"{'a': 0.6, 'e': 1.2344095631399603}",20,0,-164.64441230024357,"{0: 10, 1: 3, 2: 4, 3: 0, 4: 3}",0
747,False,"{'a': 0.6, 'e': 1.2337304894890773}",25,0,-90.62933681082475,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",0
748,False,"{'a': 0.6, 'e': 1.2330506821077662}",20,0,-75.77077348418149,"{0: 10, 1: 5, 2: 4, 3: 1, 4: 0}",0
749,False,"{'a': 0.6, 'e': 1.2323701416758337}",25,0,-135.86742046188598,"{0: 15, 1: 1, 2: 7, 3: 0, 4: 2}",0
750,False,"{'a': 0.6, 'e': 1.231688868873821}",20,0,-73.15364622407802,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
751,False,"{'a': 0.6, 'e': 1.231006864383}",25,0,-67.29187220778384,"{0: 15, 1: 6, 2: 2, 3: 2, 4: 0}",0
752,False,"{'a': 0.6, 'e': 1.2303241288853757}",25,0,-129.83782871555857,"{0: 12, 1: 6, 2: 5, 3: 1, 4: 1}",0
753,False,"{'a': 0.6, 'e': 1.2296406630636834}",30,0,-144.6756997053575,"{0: 17, 1: 2, 2: 9, 3: 1, 4: 1}",0
754,False,"{'a': 0.6, 'e': 1.2289564676013889}",30,0,-158.67051810686613,"{0: 19, 1: 3, 2: 5, 3: 0, 4: 3}",0
755,False,"{'a': 0.6, 'e': 1.2282715431826874}",30,13,-55.136755788693456,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 1}",1
756,False,"{'a': 0.6, 'e': 1.2275858904925034}",25,0,-159.56691785858143,"{0: 15, 1: 2, 2: 5, 3: 0, 4: 3}",0
757,False,"{'a': 0.6, 'e': 1.2268995102164897}",20,0,-77.2761479585145,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
758,False,"{'a': 0.6, 'e': 1.2262124030410262}",25,0,-80.19671187668618,"{0: 16, 1: 4, 2: 4, 3: 0, 4: 1}",0
759,False,"{'a': 0.6, 'e': 1.2255245696532202}",30,0,-198.04558211144723,"{0: 18, 1: 2, 2: 5, 3: 2, 4: 3}",0
760,False,"{'a': 0.6, 'e': 1.2248360107409053}",20,0,-144.41771996236548,"{0: 10, 1: 1, 2: 7, 3: 0, 4: 2}",1
761,False,"{'a': 0.6, 'e': 1.2241467269926396}",20,0,-152.56788271835075,"{0: 11, 1: 2, 2: 4, 3: 0, 4: 3}",0
762,False,"{'a': 0.6, 'e': 1.2234567190977075}",20,0,-98.83890976108552,"{0: 12, 1: 0, 2: 7, 3: 0, 4: 1}",0
763,False,"{'a': 0.6, 'e': 1.2227659877461166}",20,0,-89.67199504372142,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
764,False,"{'a': 0.6, 'e': 1.2220745336285983}",25,0,-120.59372052413387,"{0: 15, 1: 4, 2: 4, 3: 0, 4: 2}",0
765,False,"{'a': 0.6, 'e': 1.2213823574366063}",35,0,-275.20311632251367,"{0: 18, 1: 4, 2: 6, 3: 3, 4: 4}",0
766,False,"{'a': 0.6, 'e': 1.220689459862317}",20,6,-69.83241467536645,"{0: 9, 1: 0, 2: 4, 3: 0, 4: 1}",1
767,False,"{'a': 0.6, 'e': 1.219995841598628}",20,0,-126.69026487639017,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 2}",0
768,False,"{'a': 0.6, 'e': 1.2193015033391572}",20,0,-121.57216906344445,"{0: 11, 1: 2, 2: 4, 3: 2, 4: 1}",0
769,False,"{'a': 0.6, 'e': 1.2186064457782433}",25,0,-102.19517958188844,"{0: 15, 1: 5, 2: 3, 3: 1, 4: 1}",0
770,False,"{'a': 0.6, 'e': 1.2179106696109434}",20,0,-96.40211778188697,"{0: 11, 1: 4, 2: 3, 3: 1, 4: 1}",0
771,False,"{'a': 0.6, 'e': 1.2172141755330337}",25,0,-112.31745202666805,"{0: 16, 1: 3, 2: 4, 3: 0, 4: 2}",0
772,False,"{'a': 0.6, 'e': 1.216516964241008}",20,0,-82.67374672006294,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
773,False,"{'a': 0.6, 'e': 1.215819036432078}",20,0,-115.25477045104039,"{0: 10, 1: 2, 2: 6, 3: 1, 4: 1}",0
774,False,"{'a': 0.6, 'e': 1.2151203928041714}",25,0,-50.12181303602947,"{0: 17, 1: 2, 2: 6, 3: 0, 4: 0}",0
775,False,"{'a': 0.6, 'e': 1.2144210340559312}",20,0,-179.92563679441753,"{0: 8, 1: 4, 2: 5, 3: 0, 4: 3}",0
776,False,"{'a': 0.6, 'e': 1.2137209608867168}",25,0,-102.29500665951664,"{0: 18, 1: 1, 2: 2, 3: 3, 4: 1}",0
777,False,"{'a': 0.6, 'e': 1.213020173996601}",20,0,-65.78854035624452,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
778,False,"{'a': 0.6, 'e': 1.2123186740863705}",20,0,-61.401990583509686,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
779,False,"{'a': 0.6, 'e': 1.2116164618575251}",20,0,-108.97685242429718,"{0: 10, 1: 2, 2: 7, 3: 0, 4: 1}",0
780,False,"{'a': 0.6, 'e': 1.2109135380122773}",20,0,-47.322262361241535,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
781,False,"{'a': 0.6, 'e': 1.2102099032535507}",25,0,-100.44086035857958,"{0: 13, 1: 1, 2: 11, 3: 0, 4: 0}",0
782,False,"{'a': 0.6, 'e': 1.20950555828498}",20,0,-149.18997608799833,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 3}",0
783,False,"{'a': 0.6, 'e': 1.2088005038109104}",20,0,-133.82863286851378,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
784,False,"{'a': 0.6, 'e': 1.2080947405363958}",25,0,-169.1619502992052,"{0: 14, 1: 4, 2: 4, 3: 0, 4: 3}",0
785,False,"{'a': 0.6, 'e': 1.2073882691671998}",30,0,-140.55414044400692,"{0: 17, 1: 2, 2: 9, 3: 1, 4: 1}",0
786,False,"{'a': 0.6, 'e': 1.2066810904097935}",20,5,-104.41426788079401,"{0: 9, 1: 0, 2: 4, 3: 0, 4: 2}",1
787,False,"{'a': 0.6, 'e': 1.2059732049713556}",20,0,-189.12345095163835,"{0: 10, 1: 2, 2: 3, 3: 2, 4: 3}",0
788,False,"{'a': 0.6, 'e': 1.2052646135597715}",20,0,-98.63464898848612,"{0: 8, 1: 5, 2: 6, 3: 1, 4: 0}",0
789,False,"{'a': 0.6, 'e': 1.204555316883633}",25,0,-212.7041296567872,"{0: 10, 1: 5, 2: 6, 3: 1, 4: 3}",0
790,False,"{'a': 0.6, 'e': 1.2038453156522362}",25,0,-147.50585254730885,"{0: 13, 1: 3, 2: 6, 3: 2, 4: 1}",0
791,False,"{'a': 0.6, 'e': 1.203134610575582}",25,0,-105.74373325804905,"{0: 11, 1: 7, 2: 6, 3: 1, 4: 0}",0
792,False,"{'a': 0.6, 'e': 1.2024232023643764}",30,0,-203.0244095632675,"{0: 19, 1: 2, 2: 5, 3: 0, 4: 4}",0
793,False,"{'a': 0.6, 'e': 1.2017110917300267}",20,0,-76.49173671111045,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
794,False,"{'a': 0.6, 'e': 1.2009982793846437}",30,0,-220.44750795869064,"{0: 15, 1: 3, 2: 8, 3: 1, 4: 3}",0
795,False,"{'a': 0.6, 'e': 1.2002847660410396}",30,0,-165.994546250068,"{0: 19, 1: 4, 2: 3, 3: 1, 4: 3}",0
796,False,"{'a': 0.6, 'e': 1.199570552412728}",25,9,-94.77376587572029,"{0: 10, 1: 2, 2: 0, 3: 3, 4: 1}",1
797,False,"{'a': 0.6, 'e': 1.1988556392139222}",25,0,-17.10831204110108,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
798,False,"{'a': 0.6, 'e': 1.1981400271595355}",20,0,-134.51046962981727,"{0: 10, 1: 2, 2: 6, 3: 0, 4: 2}",0
799,False,"{'a': 0.6, 'e': 1.1974237169651798}",25,0,-54.891378632302995,"{0: 15, 1: 5, 2: 5, 3: 0, 4: 0}",0
800,False,"{'a': 0.6, 'e': 1.1967067093471653}",20,0,-99.33673409285143,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
801,False,"{'a': 0.6, 'e': 1.1959890050224995}",20,0,-113.75227391302757,"{0: 11, 1: 0, 2: 7, 3: 1, 4: 1}",0
802,False,"{'a': 0.6, 'e': 1.1952706047088868}",20,0,-183.24119659199354,"{0: 8, 1: 3, 2: 6, 3: 0, 4: 3}",0
803,False,"{'a': 0.6, 'e': 1.194551509124727}",25,0,-133.9306834744544,"{0: 16, 1: 0, 2: 5, 3: 3, 4: 1}",0
804,False,"{'a': 0.6, 'e': 1.193831718989116}",20,0,-93.63884977547666,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
805,False,"{'a': 0.6, 'e': 1.1931112350218442}",20,0,-70.64535540058762,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
806,False,"{'a': 0.6, 'e': 1.192390057943395}",25,0,-164.91796002298668,"{0: 13, 1: 3, 2: 5, 3: 2, 4: 2}",0
807,False,"{'a': 0.6, 'e': 1.1916681884749454}",20,0,-81.00589342019182,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
808,False,"{'a': 0.6, 'e': 1.190945627338365}",20,0,-146.03858710309345,"{0: 11, 1: 4, 2: 2, 3: 0, 4: 3}",0
809,False,"{'a': 0.6, 'e': 1.1902223752562149}",25,0,-84.07883540168743,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 1}",0
810,False,"{'a': 0.6, 'e': 1.1894984329517468}",30,0,-234.43094103504365,"{0: 16, 1: 1, 2: 7, 3: 3, 4: 3}",0
811,False,"{'a': 0.6, 'e': 1.1887738011489035}",20,0,-25.509729044677567,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
812,False,"{'a': 0.6, 'e': 1.1880484805723164}",35,0,-125.87607030224632,"{0: 25, 1: 3, 2: 4, 3: 1, 4: 2}",0
813,False,"{'a': 0.6, 'e': 1.1873224719473061}",20,0,-137.30780785318075,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 3}",0
814,False,"{'a': 0.6, 'e': 1.186595775999881}",30,8,-128.4188130250948,"{0: 14, 1: 0, 2: 5, 3: 1, 4: 2}",1
815,False,"{'a': 0.6, 'e': 1.1858683934567373}",20,10,-18.554568032364646,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
816,False,"{'a': 0.6, 'e': 1.1851403250452572}",25,0,-102.58259821512209,"{0: 16, 1: 3, 2: 4, 3: 1, 4: 1}",0
817,False,"{'a': 0.6, 'e': 1.1844115714935093}",25,0,-33.07941375358873,"{0: 18, 1: 3, 2: 4, 3: 0, 4: 0}",0
818,False,"{'a': 0.6, 'e': 1.1836821335302465}",30,0,-140.4319411262886,"{0: 17, 1: 4, 2: 6, 3: 2, 4: 1}",0
819,False,"{'a': 0.6, 'e': 1.1829520118849075}",20,3,-108.62240339473371,"{0: 8, 1: 2, 2: 5, 3: 1, 4: 1}",1
820,False,"{'a': 0.6, 'e': 1.1822212072876135}",20,0,-130.26871789135694,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
821,False,"{'a': 0.6, 'e': 1.181489720469169}",30,0,-196.1092189776874,"{0: 17, 1: 2, 2: 7, 3: 1, 4: 3}",0
822,False,"{'a': 0.6, 'e': 1.1807575521610607}",30,0,-102.13605485826965,"{0: 17, 1: 7, 2: 5, 3: 0, 4: 1}",0
823,False,"{'a': 0.6, 'e': 1.1800247030954574}",20,0,-66.43882226919641,"{0: 13, 1: 0, 2: 6, 3: 1, 4: 0}",0
824,False,"{'a': 0.6, 'e': 1.1792911740052072}",20,0,-76.95660362820006,"{0: 10, 1: 4, 2: 5, 3: 1, 4: 0}",0
825,False,"{'a': 0.6, 'e': 1.17855696562384}",20,0,-182.22892467554558,"{0: 8, 1: 3, 2: 6, 3: 0, 4: 3}",0
826,False,"{'a': 0.6, 'e': 1.1778220786855633}",20,0,-120.64885385188578,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
827,False,"{'a': 0.6, 'e': 1.1770865139252646}",25,1,-81.87494673173128,"{0: 17, 1: 0, 2: 6, 3: 0, 4: 1}",1
828,False,"{'a': 0.6, 'e': 1.1763502720785084}",20,1,-35.87827371254032,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 0}",1
829,False,"{'a': 0.6, 'e': 1.1756133538815365}",30,0,-171.07251719292228,"{0: 17, 1: 0, 2: 11, 3: 0, 4: 2}",0
830,False,"{'a': 0.6, 'e': 1.174875760071267}",25,0,-95.92727714890549,"{0: 13, 1: 2, 2: 10, 3: 0, 4: 0}",0
831,False,"{'a': 0.6, 'e': 1.1741374913852938}",25,0,-117.31864437505361,"{0: 16, 1: 4, 2: 2, 3: 1, 4: 2}",0
832,False,"{'a': 0.6, 'e': 1.1733985485618852}",30,0,-128.25220419871448,"{0: 20, 1: 2, 2: 6, 3: 0, 4: 2}",0
833,False,"{'a': 0.6, 'e': 1.1726589323399843}",25,0,-196.58861015341284,"{0: 14, 1: 1, 2: 5, 3: 2, 4: 3}",0
834,False,"{'a': 0.6, 'e': 1.171918643459207}",30,0,-90.10914812964543,"{0: 23, 1: 3, 2: 1, 3: 1, 4: 2}",0
835,False,"{'a': 0.6, 'e': 1.1711776826598423}",25,0,-87.6993738394811,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 1}",0
836,False,"{'a': 0.6, 'e': 1.1704360506828508}",30,0,-236.46201390010972,"{0: 16, 1: 4, 2: 5, 3: 1, 4: 4}",0
837,False,"{'a': 0.6, 'e': 1.1696937482698646}",30,0,-116.1847954380653,"{0: 19, 1: 2, 2: 7, 3: 1, 4: 1}",0
838,False,"{'a': 0.6, 'e': 1.1689507761631859}",20,0,-68.24682577450987,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
839,False,"{'a': 0.6, 'e': 1.1682071351057868}",35,0,-266.9231249906783,"{0: 19, 1: 4, 2: 6, 3: 2, 4: 4}",0
840,False,"{'a': 0.6, 'e': 1.1674628258413082}",25,0,-102.95854364507515,"{0: 15, 1: 3, 2: 5, 3: 1, 4: 1}",0
841,False,"{'a': 0.6, 'e': 1.1667178491140593}",25,0,-78.24369187364375,"{0: 20, 1: 2, 2: 1, 3: 0, 4: 2}",0
842,False,"{'a': 0.6, 'e': 1.165972205669017}",20,0,-64.7622295910972,"{0: 12, 1: 1, 2: 7, 3: 0, 4: 0}",0
843,False,"{'a': 0.6, 'e': 1.1652258962518245}",25,0,-87.51135088929361,"{0: 16, 1: 2, 2: 6, 3: 0, 4: 1}",0
844,False,"{'a': 0.6, 'e': 1.1644789216087912}",25,0,-211.3609234480744,"{0: 9, 1: 8, 2: 4, 3: 1, 4: 3}",0
845,False,"{'a': 0.6, 'e': 1.1637312824868915}",25,0,-74.86065310865989,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
846,False,"{'a': 0.6, 'e': 1.1629829796337647}",30,13,-83.98404504375372,"{0: 10, 1: 2, 2: 3, 3: 1, 4: 1}",1
847,False,"{'a': 0.6, 'e': 1.1622340137977138}",25,0,-64.04031483521456,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
848,False,"{'a': 0.6, 'e': 1.161484385727704}",35,12,-190.50729034505423,"{0: 11, 1: 3, 2: 5, 3: 1, 4: 3}",1
849,False,"{'a': 0.6, 'e': 1.1607340961733636}",20,0,-127.99417281438093,"{0: 10, 1: 1, 2: 7, 3: 1, 4: 1}",0
850,False,"{'a': 0.6, 'e': 1.1599831458849823}",30,0,-59.99619232789735,"{0: 22, 1: 4, 2: 3, 3: 0, 4: 1}",0
851,False,"{'a': 0.6, 'e': 1.15923153561351}",20,6,-41.24721730529,"{0: 8, 1: 1, 2: 5, 3: 0, 4: 0}",1
852,False,"{'a': 0.6, 'e': 1.158479266110557}",30,0,-123.60369108802473,"{0: 20, 1: 2, 2: 6, 3: 0, 4: 2}",0
853,False,"{'a': 0.6, 'e': 1.1577263381283927}",20,0,-49.21170012508236,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
854,False,"{'a': 0.6, 'e': 1.1569727524199451}",25,0,-150.65644960565427,"{0: 12, 1: 1, 2: 10, 3: 1, 4: 1}",0
855,False,"{'a': 0.6, 'e': 1.1562185097387998}",30,0,-243.75711356236766,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 6}",0
856,False,"{'a': 0.6, 'e': 1.1554636108391994}",25,0,-115.14811227959063,"{0: 16, 1: 1, 2: 5, 3: 2, 4: 1}",0
857,False,"{'a': 0.6, 'e': 1.1547080564760428}",20,0,-84.15931786349651,"{0: 9, 1: 5, 2: 5, 3: 1, 4: 0}",0
858,False,"{'a': 0.6, 'e': 1.1539518474048844}",30,0,-124.71668808100551,"{0: 16, 1: 6, 2: 5, 3: 3, 4: 0}",0
859,False,"{'a': 0.6, 'e': 1.1531949843819331}",20,0,-145.14817980422822,"{0: 8, 1: 5, 2: 5, 3: 0, 4: 2}",0
860,False,"{'a': 0.6, 'e': 1.152437468164052}",20,0,-120.27276274565938,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 2}",0
861,False,"{'a': 0.6, 'e': 1.1516792995087568}",20,0,-133.6455412917159,"{0: 12, 1: 0, 2: 5, 3: 1, 4: 2}",0
862,False,"{'a': 0.6, 'e': 1.1509204791742165}",30,0,-178.81256963487309,"{0: 21, 1: 1, 2: 4, 3: 0, 4: 4}",0
863,False,"{'a': 0.6, 'e': 1.1501610079192512}",25,0,-78.86533445641595,"{0: 16, 1: 4, 2: 4, 3: 0, 4: 1}",0
864,False,"{'a': 0.6, 'e': 1.1494008865033323}",25,0,-152.87643303534486,"{0: 13, 1: 3, 2: 7, 3: 0, 4: 2}",0
865,False,"{'a': 0.6, 'e': 1.148640115686581}",20,0,-50.09890649358164,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
866,False,"{'a': 0.6, 'e': 1.147878696229768}",20,0,-78.75591795795637,"{0: 11, 1: 1, 2: 7, 3: 1, 4: 0}",0
867,False,"{'a': 0.6, 'e': 1.1471166288943127}",30,0,-67.45178386604871,"{0: 22, 1: 2, 2: 5, 3: 0, 4: 1}",1
868,False,"{'a': 0.6, 'e': 1.1463539144422825}",30,0,-235.0084274974388,"{0: 16, 1: 3, 2: 5, 3: 3, 4: 3}",0
869,False,"{'a': 0.6, 'e': 1.1455905536363917}",25,0,-104.29808263878861,"{0: 16, 1: 3, 2: 3, 3: 2, 4: 1}",0
870,False,"{'a': 0.6, 'e': 1.1448265472400012}",20,0,-102.87006549564951,"{0: 11, 1: 1, 2: 7, 3: 0, 4: 1}",0
871,False,"{'a': 0.6, 'e': 1.1440618960171172}",20,0,-195.9726815369117,"{0: 8, 1: 0, 2: 9, 3: 0, 4: 3}",0
872,False,"{'a': 0.6, 'e': 1.1432966007323906}",30,0,-169.10534612602086,"{0: 16, 1: 4, 2: 8, 3: 0, 4: 2}",0
873,False,"{'a': 0.6, 'e': 1.142530662151117}",25,0,-106.65972692918139,"{0: 15, 1: 3, 2: 6, 3: 0, 4: 1}",0
874,False,"{'a': 0.6, 'e': 1.1417640810392349}",20,12,-26.540716015082264,"{0: 5, 1: 1, 2: 1, 3: 1, 4: 0}",1
875,False,"{'a': 0.6, 'e': 1.1409968581633252}",20,0,-47.88257025998769,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
876,False,"{'a': 0.6, 'e': 1.1402289942906108}",25,0,-75.42685806093003,"{0: 16, 1: 4, 2: 4, 3: 0, 4: 1}",0
877,False,"{'a': 0.6, 'e': 1.1394604901889553}",30,0,-111.67257710228787,"{0: 21, 1: 3, 2: 2, 3: 3, 4: 1}",0
878,False,"{'a': 0.6, 'e': 1.1386913466268629}",25,0,-146.67600895987806,"{0: 14, 1: 4, 2: 4, 3: 1, 4: 2}",0
879,False,"{'a': 0.6, 'e': 1.1379215643734772}",20,0,-34.97035336323959,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
880,False,"{'a': 0.6, 'e': 1.1371511441985802}",25,0,-194.30183133343482,"{0: 14, 1: 3, 2: 4, 3: 0, 4: 4}",0
881,False,"{'a': 0.6, 'e': 1.1363800868725922}",20,0,-84.67083749816003,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
882,False,"{'a': 0.6, 'e': 1.1356083931665704}",25,0,-175.09644338999902,"{0: 13, 1: 0, 2: 9, 3: 1, 4: 2}",0
883,False,"{'a': 0.6, 'e': 1.1348360638522081}",20,0,-75.79297775556579,"{0: 15, 1: 3, 2: 0, 3: 0, 4: 2}",0
884,False,"{'a': 0.6, 'e': 1.134063099701835}",25,3,-131.10301994355584,"{0: 12, 1: 1, 2: 6, 3: 2, 4: 1}",1
885,False,"{'a': 0.6, 'e': 1.1332895014884152}",20,0,-79.48656720721137,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
886,False,"{'a': 0.6, 'e': 1.1325152699855465}",25,0,-130.58900767467225,"{0: 12, 1: 5, 2: 6, 3: 1, 4: 1}",0
887,False,"{'a': 0.6, 'e': 1.1317404059674607}",25,0,-70.23051961075689,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
888,False,"{'a': 0.6, 'e': 1.1309649102090216}",20,0,-114.19381051646393,"{0: 10, 1: 3, 2: 5, 3: 1, 4: 1}",0
889,False,"{'a': 0.6, 'e': 1.1301887834857247}",20,0,-33.074555188355575,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
890,False,"{'a': 0.6, 'e': 1.1294120265736969}",35,2,-257.21697028757524,"{0: 18, 1: 5, 2: 4, 3: 1, 4: 5}",1
891,False,"{'a': 0.6, 'e': 1.128634640249695}",20,0,-31.045585218872734,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
892,False,"{'a': 0.6, 'e': 1.127856625291105}",25,5,-90.13811340184618,"{0: 9, 1: 3, 2: 7, 3: 1, 4: 0}",1
893,False,"{'a': 0.6, 'e': 1.1270779824759423}",25,0,-58.6054079322524,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
894,False,"{'a': 0.6, 'e': 1.1262987125828494}",20,8,-16.570238800724532,"{0: 8, 1: 2, 2: 2, 3: 0, 4: 0}",1
